title,island,locality,price,beds,size,link,date,ad_type
"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,127000,2,53,https://www.idealista.com/en/inmueble/37294621/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,199000,3,111,https://www.idealista.com/en/inmueble/91120932/,2020-10-01,sale
"Flat / Apartment in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,174000,2,75,https://www.idealista.com/en/inmueble/90893702/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,160000,3,95,https://www.idealista.com/en/inmueble/90773180/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,145000,3,91,https://www.idealista.com/en/inmueble/90756998/,2020-10-01,sale
"Flat / Apartment in Pere Joan Llobet, Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,4,125,https://www.idealista.com/en/inmueble/90623869/,2020-10-01,sale
"Flat / Apartment in calle Badia, Can Picafort, Santa Margalida",Mallorca,Santa Margalida,168000,2,48,https://www.idealista.com/en/inmueble/88727927/,2020-10-01,sale
Flat / Apartment in Muro,Mallorca,Muro,198000,3,80,https://www.idealista.com/en/inmueble/26880364/,2020-10-01,sale
"Flat / Apartment in calle del Pare Andreu Fernández, Manacor Centro, Manacor",Mallorca,Manacor,105000,2,80,https://www.idealista.com/en/inmueble/90798300/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,165000,3,130,https://www.idealista.com/en/inmueble/90711996/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,173000,3,83,https://www.idealista.com/en/inmueble/90651906/,2020-10-01,sale
"Flat / Apartment in calle d'Anglaterra, 4, El Terreno, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,2,67,https://www.idealista.com/en/inmueble/37363674/,2020-10-01,sale
"Flat / Apartment in calle de la Moreneta, 9, El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,139500,3,68,https://www.idealista.com/en/inmueble/90169016/,2020-10-01,sale
"Flat / Apartment in calle de Ca s'Hereu, 19, Cala Millor",Mallorca,Cala Millor,185000,3,98,https://www.idealista.com/en/inmueble/90149034/,2020-10-01,sale
"Penthouse in Arxiduc, Palma de Mallorca",Mallorca,Palma de Mallorca,173000,2,63,https://www.idealista.com/en/inmueble/89940978/,2020-10-01,sale
"Flat / Apartment in calle de Joan Alcover, 40, Alaró",Mallorca,Alaró,165000,3,93,https://www.idealista.com/en/inmueble/89922986/,2020-10-01,sale
"Flat / Apartment in sant miquel, 30, Centro, Inca",Mallorca,Inca,148000,2,84,https://www.idealista.com/en/inmueble/85657688/,2020-10-01,sale
"Flat / Apartment in C/Sureda, 62, Campos",Mallorca,Campos,179000,3,100,https://www.idealista.com/en/inmueble/89720423/,2020-10-01,sale
"Flat / Apartment in calle Na Plana, 4, Maioris-Puig de Ros, Llucmajor",Mallorca,Llucmajor,199000,2,80,https://www.idealista.com/en/inmueble/37987165/,2020-10-01,sale
"Flat / Apartment in carretera de Manacor, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,146000,3,90,https://www.idealista.com/en/inmueble/88518503/,2020-10-01,sale
"Flat / Apartment in calle del Pare Joan Crespí, 14, Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,178000,3,87,https://www.idealista.com/en/inmueble/88481132/,2020-10-01,sale
"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,159500,2,68,https://www.idealista.com/en/inmueble/88486011/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,189000,4,102,https://www.idealista.com/en/inmueble/87792297/,2020-10-01,sale
"Penthouse in calle de l'Oli, Pobla (Sa)",Mallorca,Pobla (Sa),120000,2,85,https://www.idealista.com/en/inmueble/87670347/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,127000,3,80,https://www.idealista.com/en/inmueble/87601696/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,68,https://www.idealista.com/en/inmueble/87552888/,2020-10-01,sale
"Flat / Apartment in calle Comte de Sallent, 28, Bañalbufar",Mallorca,Bañalbufar,170000,2,60,https://www.idealista.com/en/inmueble/38360563/,2020-10-01,sale
"Penthouse in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,198000,3,96,https://www.idealista.com/en/inmueble/87258046/,2020-10-01,sale
"Flat / Apartment in calle 328, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,196000,2,100,https://www.idealista.com/en/inmueble/90309934/,2020-10-01,sale
"Flat / Apartment in calle de l'Estany Rodó, 3, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,185000,2,90,https://www.idealista.com/en/inmueble/82106215/,2020-10-01,sale
"Flat / Apartment in camino dels Reis, 25, Genova, Palma de Mallorca",Mallorca,Palma de Mallorca,156000,2,77,https://www.idealista.com/en/inmueble/81485978/,2020-10-01,sale
"Flat / Apartment in ronda nord, 82, Pobla (Sa)",Mallorca,Pobla (Sa),160000,3,100,https://www.idealista.com/en/inmueble/32183218/,2020-10-01,sale
"Flat / Apartment in paseo Estacio, 7, Manacor Centro, Manacor",Mallorca,Manacor,170000,2,86,https://www.idealista.com/en/inmueble/2076402/,2020-10-01,sale
"Penthouse in puerto rico, 8, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,3,98,https://www.idealista.com/en/inmueble/91132313/,2020-10-01,sale
"Flat / Apartment in Can Picafort, Santa Margalida",Mallorca,Santa Margalida,149500,2,90,https://www.idealista.com/en/inmueble/91018593/,2020-10-01,sale
"Flat / Apartment in calle de l'Arc de Sant Martí, 58, Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,165000,3,98,https://www.idealista.com/en/inmueble/91015275/,2020-10-01,sale
"Flat / Apartment in joan camps servera, Cala Millor",Mallorca,Cala Millor,180285,2,90,https://www.idealista.com/en/inmueble/91004875/,2020-10-01,sale
"Flat / Apartment in Plaça de Toros, Palma de Mallorca",Mallorca,Palma de Mallorca,168000,3,70,https://www.idealista.com/en/inmueble/90900370/,2020-10-01,sale
Flat / Apartment in Campos,Mallorca,Campos,189000,2,90,https://www.idealista.com/en/inmueble/90964158/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,3,80,https://www.idealista.com/en/inmueble/90733118/,2020-10-01,sale
"Penthouse in Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,119,https://www.idealista.com/en/inmueble/90727575/,2020-10-01,sale
"Flat / Apartment in Badia Blava-Badia Gran-Tolleric, Llucmajor",Mallorca,Llucmajor,149500,2,62,https://www.idealista.com/en/inmueble/90663527/,2020-10-01,sale
"Flat / Apartment in Felanitx centro, Felanitx",Mallorca,Felanitx,131000,3,97,https://www.idealista.com/en/inmueble/85502816/,2020-10-01,sale
"Flat / Apartment in Felanitx centro, Felanitx",Mallorca,Felanitx,98000,3,117,https://www.idealista.com/en/inmueble/88415218/,2020-10-01,sale
"Flat / Apartment in Felanitx centro, Felanitx",Mallorca,Felanitx,195000,3,171,https://www.idealista.com/en/inmueble/87989275/,2020-10-01,sale
"Penthouse in Rinco Greco, 4, Colonia de Sant Jordi",Mallorca,Colonia de Sant Jordi,180000,2,75,https://www.idealista.com/en/inmueble/88891868/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,169900,3,85,https://www.idealista.com/en/inmueble/88467466/,2020-10-01,sale
"Flat / Apartment in calle Mollet de l'Albufera, NN, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,175000,3,100,https://www.idealista.com/en/inmueble/85199355/,2020-10-01,sale
Flat / Apartment in Campos,Mallorca,Campos,165000,2,115,https://www.idealista.com/en/inmueble/91094782/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,160000,2,65,https://www.idealista.com/en/inmueble/91054069/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,179950,3,101,https://www.idealista.com/en/inmueble/90701060/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,2,65,https://www.idealista.com/en/inmueble/90957517/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),148000,3,94,https://www.idealista.com/en/inmueble/90937988/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,163000,3,80,https://www.idealista.com/en/inmueble/90898623/,2020-10-01,sale
Flat / Apartment in Arta,Mallorca,Arta,195000,2,76,https://www.idealista.com/en/inmueble/90847512/,2020-10-01,sale
"Flat / Apartment in Manacor Centro, Manacor",Mallorca,Manacor,169000,3,141,https://www.idealista.com/en/inmueble/90841879/,2020-10-01,sale
"Flat / Apartment in virgen de lluc, El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,98000,3,80,https://www.idealista.com/en/inmueble/90810735/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,165000,3,76,https://www.idealista.com/en/inmueble/90738610/,2020-10-01,sale
"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,174000,2,90,https://www.idealista.com/en/inmueble/90650907/,2020-10-01,sale
"Flat / Apartment in Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,190000,2,81,https://www.idealista.com/en/inmueble/90678209/,2020-10-01,sale
"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvià,96000,2,45,https://www.idealista.com/en/inmueble/90655146/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,3,95,https://www.idealista.com/en/inmueble/90640522/,2020-10-01,sale
"Flat / Apartment in Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,190000,3,80,https://www.idealista.com/en/inmueble/90589107/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),165000,4,182,https://www.idealista.com/en/inmueble/83731297/,2020-10-01,sale
Flat / Apartment in Binissalem,Mallorca,Binissalem,179000,3,95,https://www.idealista.com/en/inmueble/90313714/,2020-10-01,sale
"Penthouse in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,2,79,https://www.idealista.com/en/inmueble/90306679/,2020-10-01,sale
"Flat / Apartment in avenida Rei Jaume II, 91, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,158000,3,102,https://www.idealista.com/en/inmueble/90265319/,2020-10-01,sale
"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvià,169900,2,63,https://www.idealista.com/en/inmueble/90077419/,2020-10-01,sale
"Penthouse in calle del Pare Guillem Vives, 7, Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,184000,2,75,https://www.idealista.com/en/inmueble/87614965/,2020-10-01,sale
"Flat / Apartment in Pont d'Inca, Marratxi",Mallorca,Marratxi,123500,2,66,https://www.idealista.com/en/inmueble/89920656/,2020-10-01,sale
"Flat / Apartment in santa ana, Muro",Mallorca,Muro,160000,2,95,https://www.idealista.com/en/inmueble/89800180/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,179000,2,90,https://www.idealista.com/en/inmueble/89695987/,2020-10-01,sale
"Penthouse in Camp Redo, Palma de Mallorca",Mallorca,Palma de Mallorca,147000,2,60,https://www.idealista.com/en/inmueble/88087857/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),150000,3,115,https://www.idealista.com/en/inmueble/89307591/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),168000,4,189,https://www.idealista.com/en/inmueble/89003136/,2020-10-01,sale
"Flat / Apartment in Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,195000,3,100,https://www.idealista.com/en/inmueble/88986917/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),144900,3,90,https://www.idealista.com/en/inmueble/88058153/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,196000,4,115,https://www.idealista.com/en/inmueble/88696739/,2020-10-01,sale
"Duplex in Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,136000,2,70,https://www.idealista.com/en/inmueble/88604864/,2020-10-01,sale
"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,168000,2,67,https://www.idealista.com/en/inmueble/88475522/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,177000,3,80,https://www.idealista.com/en/inmueble/85915067/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,71,https://www.idealista.com/en/inmueble/87079471/,2020-10-01,sale
Flat / Apartment in Campos,Mallorca,Campos,137500,3,100,https://www.idealista.com/en/inmueble/86682191/,2020-10-01,sale
"Flat / Apartment in Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,190000,2,79,https://www.idealista.com/en/inmueble/82285240/,2020-10-01,sale
Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollença,195000,3,120,https://www.idealista.com/en/inmueble/86278145/,2020-10-01,sale
"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,3,95,https://www.idealista.com/en/inmueble/86496704/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,175000,3,140,https://www.idealista.com/en/inmueble/84908255/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,196000,3,87,https://www.idealista.com/en/inmueble/83693752/,2020-10-01,sale
"Flat / Apartment in calle Pere II, 32, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,177000,4,80,https://www.idealista.com/en/inmueble/90732357/,2020-10-01,sale
"Flat / Apartment in via Cornisa, 52, Santa Ponça, Calvià",Mallorca,Calvià,140000,2,52,https://www.idealista.com/en/inmueble/90684092/,2020-10-01,sale
"Penthouse in ronda ponent, Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,159000,3,84,https://www.idealista.com/en/inmueble/90679524/,2020-10-01,sale
"Flat / Apartment in calle Puerto Rico, 8, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,3,100,https://www.idealista.com/en/inmueble/90592737/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,189500,3,90,https://www.idealista.com/en/inmueble/90530796/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,169500,3,102,https://www.idealista.com/en/inmueble/90281964/,2020-10-01,sale
"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,159900,3,95,https://www.idealista.com/en/inmueble/90059277/,2020-10-01,sale
Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollença,184500,2,80,https://www.idealista.com/en/inmueble/89090335/,2020-10-01,sale
Flat / Apartment in Capdepera,Mallorca,Capdepera,175000,3,95,https://www.idealista.com/en/inmueble/86485056/,2020-10-01,sale
"Flat / Apartment in calle Ficus, 3, Sa Coma",Mallorca,Sa Coma,180000,2,85,https://www.idealista.com/en/inmueble/83958723/,2020-10-01,sale
"Flat / Apartment in calle d'henri dunant, 28, Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,3,90,https://www.idealista.com/en/inmueble/32921596/,2020-10-01,sale
"Flat / Apartment in sa taulera, 25, Andratx Pueblo, Andratx",Mallorca,Andratx,200000,3,100,https://www.idealista.com/en/inmueble/31098212/,2020-10-01,sale
"Flat / Apartment in plaza Fèlix Rodríguez de la Fuente, 1, Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,98000,2,64,https://www.idealista.com/en/inmueble/89317565/,2020-10-01,sale
"Flat / Apartment in calle de Ramon de Montcada, 45, Santa Ponça, Calvià",Mallorca,Calvià,135000,2,42,https://www.idealista.com/en/inmueble/90540046/,2020-10-01,sale
"Flat / Apartment in calle de Sant Gabriel, 1, Manacor Centro, Manacor",Mallorca,Manacor,195000,3,150,https://www.idealista.com/en/inmueble/90173219/,2020-10-01,sale
"Flat / Apartment in camino Vell de Bunyola, 69, Sa Indiotería - Son Castelló, Palma de Mallorca",Mallorca,Palma de Mallorca,135000,3,94,https://www.idealista.com/en/inmueble/89986625/,2020-10-01,sale
"Flat / Apartment in calle de Miquel Servet, 16, Manacor Centro, Manacor",Mallorca,Manacor,183000,3,125,https://www.idealista.com/en/inmueble/82975723/,2020-10-01,sale
"Flat / Apartment in calle Poeta Guillem Colom, 1, Bons Aires, Palma de Mallorca",Mallorca,Palma de Mallorca,178000,3,94,https://www.idealista.com/en/inmueble/1651552/,2020-10-01,sale
"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,159000,3,90,https://www.idealista.com/en/inmueble/90950142/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,163000,3,73,https://www.idealista.com/en/inmueble/90740665/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),168000,2,99,https://www.idealista.com/en/inmueble/90660403/,2020-10-01,sale
Flat / Apartment in Cala Millor,Mallorca,Cala Millor,170000,2,79,https://www.idealista.com/en/inmueble/90654253/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,135000,2,70,https://www.idealista.com/en/inmueble/90565636/,2020-10-01,sale
"Flat / Apartment in Centro, Inca",Mallorca,Inca,199000,3,211,https://www.idealista.com/en/inmueble/90488892/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,190000,3,120,https://www.idealista.com/en/inmueble/90373399/,2020-10-01,sale
"Flat / Apartment in Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,149000,2,77,https://www.idealista.com/en/inmueble/89084264/,2020-10-01,sale
"Penthouse in calle de Guillem Terrassa, 37, Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,196000,3,110,https://www.idealista.com/en/inmueble/90328186/,2020-10-01,sale
"Flat / Apartment in Son Dureta, Palma de Mallorca",Mallorca,Palma de Mallorca,188000,4,106,https://www.idealista.com/en/inmueble/90301679/,2020-10-01,sale
"Flat / Apartment in Camp d'En Serralta , Palma de Mallorca",Mallorca,Palma de Mallorca,199000,3,84,https://www.idealista.com/en/inmueble/90293269/,2020-10-01,sale
"Penthouse in Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,138000,2,55,https://www.idealista.com/en/inmueble/90140616/,2020-10-01,sale
Flat / Apartment in Campos,Mallorca,Campos,175000,3,102,https://www.idealista.com/en/inmueble/89947463/,2020-10-01,sale
"Penthouse in Llucmajor Interior, Llucmajor",Mallorca,Llucmajor,190000,3,139,https://www.idealista.com/en/inmueble/89927277/,2020-10-01,sale
"Flat / Apartment in calle del Cap Blanc, 8, Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,140000,2,85,https://www.idealista.com/en/inmueble/89865914/,2020-10-01,sale
"Flat / Apartment in calle Migjorn F, 7, Felanitx centro, Felanitx",Mallorca,Felanitx,131000,3,113,https://www.idealista.com/en/inmueble/89876468/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),116600,3,92,https://www.idealista.com/en/inmueble/89091678/,2020-10-01,sale
"Flat / Apartment in Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Mallorca,Palma de Mallorca,133000,2,80,https://www.idealista.com/en/inmueble/88497918/,2020-10-01,sale
"Penthouse in Badia Blava-Badia Gran-Tolleric, Llucmajor",Mallorca,Llucmajor,149000,2,48,https://www.idealista.com/en/inmueble/88070348/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),140000,3,101,https://www.idealista.com/en/inmueble/88035998/,2020-10-01,sale
"Flat / Apartment in Jaime II, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,173250,3,100,https://www.idealista.com/en/inmueble/87628908/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,190000,4,130,https://www.idealista.com/en/inmueble/87589228/,2020-10-01,sale
"Flat / Apartment in calle Felio Morey Amengual, 29, Capdepera",Mallorca,Capdepera,155000,2,75,https://www.idealista.com/en/inmueble/37710797/,2020-10-01,sale
"Flat / Apartment in avenida de la Virgen, 134, Campos",Mallorca,Campos,180000,2,110,https://www.idealista.com/en/inmueble/25880864/,2020-10-01,sale
"Flat / Apartment in plaza Fra Joan Alcina, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,95000,2,66,https://www.idealista.com/en/inmueble/91007381/,2020-10-01,sale
Flat / Apartment in Cala Ratjada,Mallorca,Cala Ratjada,168000,2,85,https://www.idealista.com/en/inmueble/90986321/,2020-10-01,sale
"Penthouse in Santa Ponça, Calvià",Mallorca,Calvià,142000,2,42,https://www.idealista.com/en/inmueble/90876032/,2020-10-01,sale
Duplex in Pobla (Sa),Mallorca,Pobla (Sa),148600,2,92,https://www.idealista.com/en/inmueble/88980926/,2020-10-01,sale
"Flat / Apartment in avenida dels Reis Catòlics, Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,160000,2,75,https://www.idealista.com/en/inmueble/90690089/,2020-10-01,sale
Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),169000,3,136,https://www.idealista.com/en/inmueble/90106400/,2020-10-01,sale
Flat / Apartment in Santa Margalida,Mallorca,Santa Margalida,132500,2,85,https://www.idealista.com/en/inmueble/90400614/,2020-10-01,sale
"Flat / Apartment in La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,139500,4,98,https://www.idealista.com/en/inmueble/90339759/,2020-10-01,sale
Flat / Apartment in Muro,Mallorca,Muro,136000,2,60,https://www.idealista.com/en/inmueble/90365534/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,198000,3,83,https://www.idealista.com/en/inmueble/90299076/,2020-10-01,sale
"Flat / Apartment in calle Mar i Estany, NN, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,193200,4,105,https://www.idealista.com/en/inmueble/85470883/,2020-10-01,sale
"Flat / Apartment in Port d'Andratx, Andratx",Mallorca,Andratx,180000,2,68,https://www.idealista.com/en/inmueble/90055353/,2020-10-01,sale
"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,3,86,https://www.idealista.com/en/inmueble/89854998/,2020-10-01,sale
"Flat / Apartment in calle Gabriel Font i Martorell, Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,3,70,https://www.idealista.com/en/inmueble/89753733/,2020-10-01,sale
Duplex in Campos,Mallorca,Campos,185000,2,80,https://www.idealista.com/en/inmueble/89287554/,2020-10-01,sale
"Flat / Apartment in calle Torre, Cala Pi-Vallgornera, Llucmajor",Mallorca,Llucmajor,190000,2,79,https://www.idealista.com/en/inmueble/89213857/,2020-10-01,sale
"Flat / Apartment in Plaça de Toros, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,3,106,https://www.idealista.com/en/inmueble/87938407/,2020-10-01,sale
"Flat / Apartment in Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcúdia,173000,2,88,https://www.idealista.com/en/inmueble/87060573/,2020-10-01,sale
Flat / Apartment in Cala Millor,Mallorca,Cala Millor,138000,2,60,https://www.idealista.com/en/inmueble/85725719/,2020-10-01,sale
"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,68,https://www.idealista.com/en/inmueble/90242305/,2020-10-01,sale
"Penthouse in Felanitx centro, Felanitx",Mallorca,Felanitx,88000,2,74,https://www.idealista.com/en/inmueble/90045930/,2020-10-01,sale
"Penthouse in Magaluf, Calvià",Mallorca,Calvià,173000,2,64,https://www.idealista.com/en/inmueble/89796083/,2020-10-01,sale
"Flat / Apartment in calle flors, Portals Nous - Bendinat, Calvià",Mallorca,Calvià,198000,2,60,https://www.idealista.com/en/inmueble/89278882/,2020-10-01,sale
"Flat / Apartment in Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,199900,3,95,https://www.idealista.com/en/inmueble/88808480/,2020-10-01,sale
"Penthouse in Santa Ponça, Calvià",Mallorca,Calvià,185000,2,75,https://www.idealista.com/en/inmueble/88309090/,2020-10-01,sale
"Flat / Apartment in Cristo Rey - Parque Europa, Inca",Mallorca,Inca,169000,3,114,https://www.idealista.com/en/inmueble/88264000/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,200000,3,95,https://www.idealista.com/en/inmueble/90916824/,2020-10-01,sale
"Flat / Apartment in Gran Via de Colom, Inca",Mallorca,Inca,198000,3,128,https://www.idealista.com/en/inmueble/90900714/,2020-10-01,sale
"Flat / Apartment in Penya y Segat - Villas de Regana, NN, Badia Blava-Badia Gran-Tolleric, Llucmajor",Mallorca,Llucmajor,155000,2,74,https://www.idealista.com/en/inmueble/88714442/,2020-10-01,sale
"Flat / Apartment in Sa Cabana - Can Carbonell - Ses Cases Noves, Marratxi",Mallorca,Marratxi,198000,2,85,https://www.idealista.com/en/inmueble/90772781/,2020-10-01,sale
"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,4,140,https://www.idealista.com/en/inmueble/89745240/,2020-10-01,sale
"Flat / Apartment in S'Arenal, Llucmajor",Mallorca,Llucmajor,130000,2,70,https://www.idealista.com/en/inmueble/89317364/,2020-10-01,sale
"Flat / Apartment in calle de San Roc, Cala Ratjada",Mallorca,Cala Ratjada,159000,2,60,https://www.idealista.com/en/inmueble/90578618/,2020-10-01,sale
Flat / Apartment in Son Servera,Mallorca,Son Servera,169000,2,100,https://www.idealista.com/en/inmueble/88526202/,2020-10-01,sale
"Flat / Apartment in calle de Sant Lluc, 6, Sa Torre, Llucmajor",Mallorca,Llucmajor,175000,2,69,https://www.idealista.com/en/inmueble/86602819/,2020-10-01,sale
"Flat / Apartment in calle de la Salut, 54, El Terreno, Palma de Mallorca",Mallorca,Palma de Mallorca,197000,2,92,https://www.idealista.com/en/inmueble/90885195/,2020-10-01,sale
"Flat / Apartment in calle Salut, 1, S'Arenal, Llucmajor",Mallorca,Llucmajor,160000,2,70,https://www.idealista.com/en/inmueble/90847019/,2020-10-01,sale
"Flat / Apartment in carretera valldemossa, Camp Redo, Palma de Mallorca",Mallorca,Palma de Mallorca,180000,3,110,https://www.idealista.com/en/inmueble/90788389/,2020-10-01,sale
"Flat / Apartment in calle 327, 4, Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,200000,3,90,https://www.idealista.com/en/inmueble/90673728/,2020-10-01,sale
"Flat / Apartment in calle des Forn, Cala Ferrera - Cala Serena, Felanitx",Mallorca,Felanitx,147000,2,70,https://www.idealista.com/en/inmueble/90652730/,2020-10-01,sale
"Flat / Apartment in Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,3,110,https://www.idealista.com/en/inmueble/88654529/,2020-10-01,sale
